,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
152,153,-175.40007,132.31845,4.308987,25.73287,2.9144335,9.431382,-10.7419815,1.8281946,0.09357655,6.106185,-0.22177936,7.2369437,3.2154176,57.863567,31.586868,25.495901,23.427069,17.754297,13.548853,17.472647,11.534644,12.204228,13.551486,11.3246975,10.012632,9.0057745,-441.91403,-6.4319563,-76.23863,-50.709435,-59.314735,-43.19996,-70.13606,-41.645264,-46.666916,-47.79815,-33.93979,-33.379997,-32.791245,-5.542837,198.22389,74.67256,113.30222,55.29682,54.761124,37.09598,42.075924,44.837986,53.921135,38.90146,54.251183,36.144676
153,154,-170.5934,142.08707,11.830571,21.171196,7.712394,-0.49152663,-8.427601,0.8819579,-9.418725,-0.22185554,0.40093535,2.1410232,-4.7978444,51.8158,29.821993,24.390013,23.80021,16.386522,14.093052,12.807658,11.993954,10.792956,10.560306,9.704309,8.096961,8.394242,-394.58633,26.600712,-56.475227,-45.003387,-63.771782,-56.372684,-46.654705,-48.538246,-46.93589,-31.987343,-29.350708,-28.20774,-35.378654,-46.008526,217.56003,81.350296,98.92099,50.506905,46.541878,33.11718,36.177147,31.381124,36.204803,34.01633,28.425713,25.183083
154,155,-171.1625,133.77011,-5.8422837,23.343197,0.15552267,-0.21722457,-10.289039,-3.9040325,-8.692566,0.6633898,-3.1314936,4.8371177,-2.0694125,53.11598,33.314438,23.946007,24.588764,16.317877,13.254935,13.85203,11.132699,12.011634,12.03875,10.331538,9.604959,9.136917,-503.3062,-34.98819,-80.28438,-57.111565,-64.57276,-49.598297,-57.201996,-40.495842,-51.759537,-42.390144,-43.414146,-24.249287,-38.959885,-39.7507,209.12912,70.23884,91.193954,44.941704,61.103046,37.400276,29.835865,32.667377,38.926323,29.931057,37.73187,29.796268
155,156,-209.14317,140.62712,19.890615,29.707567,5.603325,5.7636485,-1.8314415,-0.47388798,-6.8788257,2.2650235,-1.5702822,0.6322795,0.4991209,87.44846,34.726425,32.026657,21.89216,16.972193,15.916468,14.78989,12.633821,12.099725,11.500354,10.696783,9.836762,9.632737,-495.5828,0.0,-79.966446,-42.31368,-49.869347,-44.439987,-47.002,-50.229355,-50.667477,-28.352549,-41.05648,-35.25479,-30.494957,10.17962,218.18433,109.13475,110.26581,54.714233,57.561478,55.910614,42.04399,31.957365,43.99518,35.958508,36.40925,40.520073
156,157,-164.15398,137.21477,7.357184,18.056688,5.297521,-1.4832073,-10.49201,2.3959103,-11.788494,7.3871446,-0.35919636,5.868601,-2.4832795,59.747726,31.97815,26.686878,25.46565,17.977205,13.317965,13.475691,10.648733,11.345049,12.310906,10.489241,8.242453,8.71489,-511.05685,0.0,-75.32603,-65.02565,-62.68082,-57.443848,-63.719227,-29.016603,-53.057217,-32.23479,-32.129013,-23.44059,-31.696426,-29.901823,197.8714,89.45777,82.96745,46.890556,38.928276,37.408096,35.9328,26.487549,41.13436,34.55871,28.184425,26.162828
157,158,-179.53163,117.27593,-2.3128462,25.535732,-8.507161,1.8205943,-13.647743,-4.037863,-9.829833,2.2705636,-2.1052775,7.810554,-2.3705006,70.49323,40.132034,26.161356,27.781239,21.762686,16.168621,16.153275,12.917294,12.68513,12.398572,11.656286,10.549402,9.773974,-501.08075,-50.53581,-105.603775,-76.891136,-90.54289,-77.38011,-72.63133,-47.883026,-63.461662,-39.124866,-35.427067,-27.718006,-37.51125,-29.458233,213.65427,101.88003,98.3632,48.76663,63.875282,43.259396,45.279854,44.1027,58.06823,38.356323,42.900406,38.668297
158,159,-169.19563,149.73532,-17.310513,14.861949,-3.3877385,-3.1863596,-12.940872,-1.0193409,-7.7533584,2.4972603,-1.1367373,2.1040678,-2.8231733,49.120888,33.231674,21.820433,22.605028,15.058554,12.809621,12.697637,11.5706415,11.745058,11.06597,9.83325,8.036294,8.25302,-355.50436,-6.2333727,-95.53502,-50.25889,-63.95569,-55.17199,-57.65966,-38.268555,-49.542274,-32.84285,-27.434097,-27.36306,-30.393654,-23.82765,213.6824,56.301777,91.47392,43.97661,38.68368,30.004164,40.72258,31.140373,37.950325,32.172832,33.738136,28.45817
159,160,-168.92319,142.04622,-7.0477085,27.459684,0.22808084,1.5520532,-14.288057,-1.5502878,-11.782412,-2.5773368,-3.74466,1.09217,-1.2885501,60.6296,35.71533,25.47243,26.74452,17.914719,15.463593,14.298449,11.415391,12.180411,12.663348,10.743025,9.610899,10.649733,-527.8681,4.0224066,-84.36769,-42.007835,-76.04079,-54.167015,-65.25343,-36.57303,-55.960926,-43.242012,-36.231667,-36.600113,-37.730934,-23.046959,214.95084,54.883682,102.31955,46.586845,61.62866,23.364403,36.05844,27.536839,37.260574,30.910534,31.300585,33.632687
160,161,-167.81012,121.38523,-0.40820622,12.776633,0.9718088,-0.5358802,-13.638095,-0.72840333,-8.093707,1.6410705,-0.43515432,8.676855,-1.6637902,62.78739,35.132492,26.240023,25.524403,18.813904,14.518038,16.267986,11.613256,11.9352865,11.6478,10.114725,9.052748,8.1529255,-501.50226,-38.41307,-93.57444,-72.27524,-62.5255,-54.582645,-68.56613,-41.826653,-57.643112,-39.697975,-30.897087,-20.71148,-30.384989,0.16827753,207.9562,93.85187,85.26173,59.336372,58.042698,37.130287,37.747063,35.765526,37.797302,33.52054,41.35873,33.76364
161,162,-189.15697,103.30078,18.170898,32.67287,15.4435835,5.9359417,-7.589007,2.7293108,1.6747952,-7.617123,-0.8216984,5.92416,-2.5021632,75.698875,32.24441,24.885746,18.226656,19.921663,14.995581,14.487095,13.518638,11.524132,12.378893,10.892696,9.484366,9.172172,-485.1493,-38.023403,-64.65144,-28.695675,-82.787704,-51.18502,-71.08589,-61.203293,-48.148804,-68.539444,-42.859943,-33.007538,-44.996017,47.85725,192.59262,92.13684,121.181595,85.17455,53.879356,32.16768,49.745403,45.02865,30.588314,54.38993,44.798653,38.790504
162,163,-214.33202,141.04506,5.583766,15.726312,2.5334167,1.9397411,-11.207491,-1.3491627,-5.2544284,-2.2172554,0.5181195,2.248343,-2.406556,73.24921,37.072723,29.51517,27.688372,20.861523,16.779284,17.874777,13.03675,13.531556,14.113398,10.973759,9.696593,10.212488,-453.0096,1.3015633,-81.788925,-68.3825,-86.74832,-60.89427,-84.41173,-50.206844,-60.305397,-53.87076,-41.002083,-30.673035,-36.834248,-30.341475,222.75046,76.77997,117.54767,69.18443,57.866135,40.911057,46.929794,34.793877,44.863743,41.214138,36.468063,42.798958
163,164,-235.12987,137.45079,24.2765,12.147172,1.0791258,10.450397,-10.20564,3.9859076,-1.5176209,1.8692635,0.47861683,2.9670725,-1.4596874,88.296776,41.224407,28.338457,26.93423,21.201422,15.6666355,20.272915,11.934902,14.144686,13.956587,11.683858,9.178324,10.091856,-478.12857,-42.4779,-67.407684,-75.97832,-91.16766,-48.867485,-78.163445,-41.36565,-49.916924,-43.76957,-41.673695,-30.363293,-40.52415,-40.116043,223.10054,106.96208,116.08128,67.672,71.60275,43.67193,54.278183,54.052288,47.116325,35.410446,38.348553,30.94104
164,165,-204.0873,143.67744,-9.550701,8.728857,-8.431356,-4.237657,-15.29563,-5.9291816,-8.71427,-3.9598207,-1.2229619,-1.8712523,-5.120293,76.04643,39.59911,33.73747,29.786201,23.014866,17.313442,18.124662,13.906257,14.739085,14.604812,12.295739,10.725705,10.456889,-505.8643,-41.463776,-114.922554,-83.21271,-80.781296,-76.33887,-70.24425,-56.26588,-59.466995,-76.52073,-41.69819,-48.390953,-54.6392,-24.39611,225.76215,95.640434,112.980934,76.845795,55.126045,58.846954,48.747894,49.31107,55.215736,37.473938,38.63789,33.733295
165,166,-232.35721,142.23694,1.2521509,11.588621,-0.28887093,-9.1205435,-15.757212,-7.7225313,-12.513333,-5.359318,-5.664988,-5.1946316,-4.3110137,78.669525,39.347954,30.949564,24.15374,19.941408,16.544147,16.521612,13.890685,13.664972,12.220554,11.849646,9.495089,9.155629,-491.44315,-47.856766,-100.53637,-52.69738,-83.16164,-66.053665,-76.46554,-54.00534,-61.218536,-45.08139,-45.438446,-38.54714,-30.228176,-18.749107,229.1631,102.27423,115.48015,62.57341,56.22097,40.830025,39.791325,34.523064,36.844925,45.846725,28.202389,29.476944
166,167,-207.93393,147.6532,5.7948856,9.235392,4.7949505,3.7266488,-3.1594458,2.2516026,-3.0730517,1.1088808,0.7495022,4.0112042,-2.3718624,70.81195,34.61523,30.923738,25.084854,21.249252,18.130098,17.63926,13.611223,13.43945,13.719281,11.44691,10.115037,10.433796,-498.20963,0.14974701,-91.54947,-65.19097,-77.88788,-56.782986,-65.237076,-47.166786,-44.691803,-45.12441,-37.916985,-26.299,-42.723457,-15.670265,231.58423,104.50398,88.17644,61.53337,58.741905,58.560837,46.50492,40.28808,49.6279,45.807705,51.798584,34.9319
167,168,-159.56439,129.74681,4.138712,24.05975,1.5414077,4.4045215,-4.9877386,0.53505117,-9.319415,4.089595,-1.7157071,2.1699986,-2.123636,59.882427,30.878733,23.676565,20.368242,17.280083,13.875092,12.92297,11.581051,12.199314,10.04139,10.242743,8.654967,7.6108866,-494.2139,-37.99112,-61.620644,-42.60479,-60.031914,-47.626804,-56.359074,-34.579933,-54.428757,-27.720547,-33.92782,-30.06725,-28.458725,-12.135986,202.16061,88.62151,74.4454,49.200397,65.93318,27.706919,41.355347,28.222355,45.105705,29.72982,28.50207,19.889038
168,169,-204.74788,162.38303,3.0638866,14.721807,1.166642,-0.02414184,-11.472639,-0.9757611,-6.0456524,-0.9239636,-0.03131717,0.10483162,-6.6098475,65.3187,38.595806,27.672888,26.036266,18.859135,14.024422,17.515251,12.687066,12.771224,13.30693,11.272083,9.593951,9.419189,-435.7789,-15.641796,-88.80131,-67.766754,-77.1296,-59.365387,-74.704346,-46.784172,-60.922054,-48.88224,-38.259766,-33.19621,-37.266693,-27.966892,243.72551,92.66846,120.357506,52.717957,52.63159,42.098732,38.27281,35.72667,40.809776,41.71422,34.174416,27.698986
169,170,-126.87492,140.49924,-12.932968,28.457895,0.16943073,-1.9741635,-4.12671,4.445327,-1.3109083,3.1151702,-4.316808,5.423594,-3.9969087,51.648922,29.292414,24.490152,16.285234,13.921562,11.509145,10.956355,8.190572,9.587688,8.2325115,8.3195305,8.481858,8.947042,-352.29315,39.9825,-89.27629,-21.405342,-58.56434,-45.586533,-38.917107,-29.125519,-39.304443,-23.808857,-44.0055,-24.605444,-36.791534,16.877104,212.57498,71.729385,88.44919,41.52668,36.11771,38.563103,36.945107,33.56702,35.38549,32.59027,39.035976,29.430634
170,171,-175.36523,120.589325,-9.25937,18.288486,2.200321,6.898402,-4.9020643,-8.379545,-3.2468112,6.5382466,-2.5477443,3.684365,1.2950349,124.11605,39.540848,27.73378,21.727844,20.439117,14.567005,13.508571,19.576742,12.307688,12.649368,10.186645,11.51407,8.255533,-494.73062,-33.68048,-83.874084,-64.77365,-87.17319,-53.27746,-70.93358,-77.531235,-69.48415,-34.460617,-37.330555,-42.77903,-32.114708,42.074368,229.29254,91.098236,101.663284,58.20694,77.92618,41.01854,27.809605,31.621727,47.357513,34.925198,33.402588,32.47596
171,172,-187.39946,141.69626,-9.473055,27.693218,-6.170948,5.0390244,-5.154412,-1.8542364,-2.773364,-0.106453665,-4.7191305,5.457014,-6.9634557,79.49492,29.792513,29.22864,20.087976,19.358109,15.748616,15.259977,11.863673,11.606296,9.859116,10.886108,10.233479,9.848339,-474.59616,-13.693105,-97.30714,-33.570488,-83.697754,-55.106815,-56.909943,-44.095097,-47.259277,-33.717453,-46.897842,-24.977207,-41.83782,12.779105,224.0586,80.54323,95.46159,39.966614,43.850143,42.481598,42.631104,38.34407,38.341187,30.198086,46.23028,28.604242
172,173,-181.75992,136.74065,-8.255483,37.548084,6.5761366,25.106638,-16.291143,6.2641983,-7.541849,4.7011957,-3.099546,1.3626194,-6.1767273,69.044655,32.722485,30.831728,20.300993,20.23369,12.626466,16.762484,12.221949,12.569356,11.138505,11.475503,11.022187,9.992102,-375.8345,-13.985901,-101.71088,-26.557959,-62.882168,-30.495802,-80.124756,-33.878487,-52.234276,-33.001266,-37.942776,-38.437454,-46.611557,-38.29399,220.23474,80.80412,125.262474,58.982506,73.82546,44.365734,45.99169,33.209724,42.7416,43.465363,45.05435,26.811123
173,174,-143.39322,131.93277,-7.1206,24.992956,8.185082,12.237443,-0.29867288,12.633154,5.0660095,-1.6958144,5.671393,-1.1917148,-2.2425377,52.604534,17.698196,19.688833,11.503311,13.076997,9.379846,10.633203,8.549796,9.541608,9.323233,9.809244,8.879948,8.422494,-467.01514,53.1837,-84.61745,-14.791157,-37.532425,-16.300688,-33.44735,-17.421331,-26.857347,-34.033367,-26.14885,-35.840576,-37.639183,-2.1418846,175.35115,54.74373,69.0217,54.770393,46.119675,36.658607,50.72717,44.513184,30.28321,38.44394,24.32843,26.602816
174,175,-239.28288,145.214,19.916546,32.198296,13.333682,11.873677,2.6329997,5.173641,6.4929113,0.9157925,-2.300924,4.4822507,-5.580304,92.84943,36.07418,39.329468,25.660849,26.591,17.318539,17.58908,14.235991,16.711864,11.369099,11.608911,11.725401,11.082433,-428.5484,-52.579643,-105.72749,-46.13136,-112.9879,-72.948425,-71.51544,-53.048195,-60.75306,-43.154747,-65.47222,-38.024117,-51.926422,48.399406,233.20428,123.2045,124.556915,69.49283,58.450874,53.369904,45.87245,61.783333,56.761517,39.57762,51.870567,32.996544
175,176,-180.09552,177.98744,-69.349396,23.050524,1.9263799,-6.765874,-1.4593465,-4.1178546,7.539878,4.0232344,6.880779,2.07712,1.8493415,48.0819,16.96554,23.035797,15.06664,16.575941,12.506471,12.920872,10.127096,10.389008,9.711516,9.586266,8.694097,8.416594,-331.02975,91.42375,-138.72073,-17.304783,-51.01676,-44.180305,-40.968758,-38.442757,-23.659676,-23.989063,-34.36035,-25.838827,-20.269009,-47.107418,223.7969,-15.813446,69.575386,49.05905,31.9557,33.453747,24.67584,45.714714,36.44931,35.67353,28.478016,25.1823
176,177,-219.27371,148.77171,-13.086695,18.586885,5.776664,-4.671325,-6.125041,1.7481639,1.4845428,3.7796795,-3.5336514,7.5969777,-5.2532806,88.17092,38.124054,40.2449,24.63896,21.676674,16.74877,17.806772,13.724662,14.154503,10.959971,10.698544,11.398968,11.265043,-478.03003,6.2869425,-122.66843,-54.33088,-80.18147,-52.900185,-59.460262,-45.74136,-54.890816,-29.437195,-40.663383,-27.682606,-47.877464,-25.28301,224.50722,73.071106,97.56826,54.76809,40.600212,52.93962,46.069405,50.016747,46.64441,27.20564,62.990036,33.222885
177,178,-165.3013,88.5562,-15.614159,23.90806,-8.031665,3.7582831,-6.377562,-2.6284385,-5.4554343,-1.0343663,-2.917616,5.413681,-6.871748,77.212944,31.54437,30.29563,19.41849,17.728693,16.433662,14.067596,12.669716,11.348333,10.42911,9.4295225,9.254453,10.234289,-477.38193,-21.576908,-122.96201,-38.966972,-99.23233,-52.559402,-54.87554,-46.262936,-59.192513,-40.849346,-47.426727,-27.203472,-43.619835,6.8160377,178.81934,73.41631,99.66316,40.32548,44.04427,46.575638,38.360992,37.844063,32.250435,27.663815,58.03709,21.305466
178,179,-132.96669,136.33464,-14.58183,22.068235,-12.509908,1.1891445,1.6032231,-2.4185362,2.505535,3.0049567,0.23117961,7.9635463,-2.7555416,51.623966,23.182503,21.776007,15.114149,13.908853,10.634275,9.423096,9.459488,9.007236,8.529964,7.6425214,7.9445987,8.723599,-517.3246,0.0,-91.068886,-21.59653,-62.667374,-45.87809,-32.676884,-41.750538,-24.868868,-25.981335,-28.060228,-13.293478,-37.83545,-1.3581077,199.2441,42.29567,85.08846,26.498194,29.511349,41.532307,24.596615,40.33945,34.334187,28.649895,37.213608,25.257254
179,180,-227.91872,127.2493,-2.1374285,20.418972,-9.359923,-6.430997,-10.649517,-10.213167,-8.433211,-4.2969275,-7.164183,3.6045823,-5.0141306,83.87073,34.54315,30.515827,23.279415,20.788185,13.695324,13.867997,11.768701,12.192259,10.331979,11.073073,10.889469,10.063274,-477.51993,-18.12256,-99.48266,-48.924706,-87.02923,-59.648155,-64.13283,-51.631023,-67.24725,-38.96434,-48.481236,-36.20368,-39.009182,-6.4230285,209.79338,76.141556,106.24042,39.309547,40.59197,36.144855,40.760986,38.519615,39.670822,24.438107,48.11341,31.957748
180,181,-234.93915,118.39748,-17.062645,11.734789,-7.7951193,-6.1068935,-8.082428,-2.2879927,-6.517628,-1.2889138,-2.7522304,0.99994826,-4.065924,94.84375,35.104507,40.886566,24.89223,21.495913,16.498287,18.097033,13.116252,14.1590605,12.227706,10.946561,11.132159,10.789172,-495.4296,-34.05697,-156.7627,-66.20192,-94.09428,-74.003586,-63.74272,-48.78256,-61.456066,-53.982056,-35.85354,-40.96464,-44.98352,-13.580092,203.09424,69.737724,106.94801,46.7023,44.595,49.947563,53.39302,38.835823,53.16857,38.038612,38.714493,35.581264
181,182,-222.37286,119.83509,-5.8715687,27.797066,-10.946337,-2.1789007,-11.986239,-7.984849,-7.593355,-6.686066,-6.460813,4.348535,-8.469032,100.354744,36.197384,38.47871,26.593695,24.793692,15.309134,17.261751,12.56993,12.809859,10.728206,10.889594,12.058684,11.157372,-495.2556,-28.13514,-110.24874,-51.283806,-91.885025,-61.40519,-60.87615,-51.48597,-58.618816,-47.350166,-46.33927,-28.268059,-50.26927,-15.216838,203.18665,89.85356,111.83925,47.099197,53.928146,40.287613,30.955257,38.95215,35.116627,27.517918,52.9599,34.349236
182,183,-229.33954,147.0068,-9.945407,21.261103,1.2539021,3.302253,-8.513707,-9.629456,-0.5901453,-0.9226051,-1.9229796,-0.27511215,-0.037060462,61.276035,28.490757,24.617428,15.738933,17.039974,11.013283,11.144575,17.199217,9.535023,9.988253,8.974469,9.118836,8.627597,-336.24036,16.188238,-81.933685,-34.932076,-67.50487,-36.04051,-63.20653,-68.78514,-28.23285,-40.0634,-36.796192,-32.49608,-45.65052,47.538742,210.15782,68.21225,80.502686,40.909714,45.150925,27.293182,33.612316,38.961113,35.7486,32.654854,41.171806,42.6829
183,184,-158.5127,127.83123,-0.37106717,33.17114,7.9331493,11.850204,7.070627,6.668682,1.2999107,6.503615,-0.94424665,7.691383,-0.55363417,63.427174,36.017155,26.738737,15.876117,18.037716,14.635349,12.245318,11.82113,10.59859,11.75892,9.365464,11.018154,10.036868,-501.06473,-0.18670157,-106.79582,-31.625889,-77.71308,-43.504875,-42.16748,-34.51146,-51.099823,-31.308317,-38.738083,-30.047516,-44.565353,-3.826378,208.68167,65.36018,90.21226,56.435295,55.67697,42.85634,41.997772,38.829773,66.783585,29.312542,63.71713,37.62709
184,185,-202.46375,150.54309,-12.144388,21.175076,-7.2481003,-2.1424487,-4.6597815,-3.4277658,-3.5266562,1.9381582,-2.9143937,2.273161,-2.8760498,67.64873,26.018867,29.340261,16.427528,16.085836,10.829527,14.259612,13.260998,12.873005,10.970819,10.438098,10.462188,10.609039,-362.31512,-4.9914737,-110.49809,-42.100872,-92.01193,-55.748177,-64.065575,-56.864727,-71.70305,-39.876984,-47.376,-37.126198,-60.155033,-18.432518,210.6178,93.96034,88.82533,33.05615,49.7714,49.114033,34.979267,42.42121,42.82786,33.665745,44.598396,37.47405
185,186,-154.21461,97.4005,-9.990657,25.090563,-8.690196,5.0758834,-9.407752,-2.4902878,-7.4565473,-2.5703373,-3.9809592,5.5609455,-6.7503877,70.11922,31.796059,26.19034,22.163355,18.944414,14.494823,14.757551,12.2127695,12.334266,11.264165,9.977387,10.02583,10.474671,-525.95215,-41.18606,-108.66731,-47.87095,-99.264244,-58.864952,-58.810493,-48.90767,-53.912884,-47.812073,-40.501465,-34.96315,-49.55361,-3.8974907,196.83614,75.84118,100.54004,43.75158,48.074112,56.64283,35.954067,40.77458,35.101234,25.717163,42.490967,33.08867
186,187,-145.97128,121.69737,-11.704957,17.302452,-9.814606,0.37541604,-4.913429,-1.1572073,-1.1288838,0.4541512,-1.3576275,10.309334,-3.9077988,64.833664,28.739025,26.077375,18.975607,16.579025,11.850284,12.59235,12.010419,10.363834,8.889438,9.916566,10.342157,9.747498,-519.80835,0.0,-96.88594,-36.56465,-68.17304,-51.7321,-61.34429,-37.03704,-41.52938,-33.97838,-40.71424,-27.783234,-44.48556,0.5378831,193.05847,78.12675,84.27988,41.98143,39.89995,35.12877,38.36682,33.05404,32.2686,29.573551,53.553574,28.361889
187,188,-224.4112,109.53755,-11.117816,21.86264,-6.325625,-4.0357924,-6.2344346,-1.1019944,-5.2188106,-3.957793,-8.061172,3.2136657,-7.0871263,85.709625,32.656284,26.555105,21.024216,20.723543,13.505137,14.121248,13.759627,11.588874,9.949661,10.074948,10.070931,9.373008,-495.1236,-17.485466,-99.91644,-56.36635,-83.37996,-66.57126,-58.010384,-45.137608,-48.020393,-40.540565,-48.082035,-30.370033,-47.466187,26.17191,240.01749,71.0975,91.13939,42.87938,35.11017,38.958527,40.574345,37.768055,31.773132,24.693567,48.733902,22.538773
188,189,-184.78232,110.77989,-20.474424,26.08916,-10.597812,-3.5632572,-9.042356,-3.4567342,-3.9159153,-3.1471093,-5.0507913,5.3902426,-6.320792,67.64106,35.00307,23.238003,24.020582,19.699894,13.167866,14.945228,12.117526,12.114963,10.491328,11.160848,10.67229,9.882945,-485.42987,-22.791475,-102.9512,-48.79274,-94.57643,-59.591953,-60.61194,-44.730843,-51.533592,-40.461655,-50.141224,-34.5596,-41.7601,-16.505005,201.04565,58.53859,102.20062,50.730164,37.112236,40.079384,33.839417,33.293312,29.810104,30.008358,44.68396,32.952946
189,190,-159.83604,134.68134,-5.824501,26.501509,-0.53992903,8.101667,-3.6311839,4.221827,0.6943565,5.0415435,3.5857437,8.728507,-0.56296057,69.125565,34.62189,29.809454,18.371048,16.711626,14.778829,13.792518,11.402374,10.190002,10.870256,10.887879,10.218058,9.574902,-497.3892,4.5531883,-114.476,-45.63224,-77.81392,-51.278343,-69.54988,-45.944572,-52.46477,-43.18009,-43.43818,-32.320812,-44.14936,22.195417,228.94534,99.73919,108.09598,45.219276,61.960335,34.945786,44.637722,43.569805,48.972008,48.50464,63.511753,40.756584
190,191,-194.7603,148.40779,-16.526735,26.59096,-5.349661,1.0402099,-1.4779003,-7.8576818,-7.6677365,1.9965035,-5.908926,9.955494,-3.7913382,46.090164,19.73489,27.454567,15.167556,15.350202,11.08426,11.102951,12.380383,11.248708,10.626734,11.161461,11.908058,9.902599,-534.2916,0.18082975,-103.57214,-17.195557,-67.27267,-42.46659,-55.618843,-48.326324,-51.10827,-29.750069,-44.917595,-26.706562,-45.70424,-24.1887,209.9327,57.83136,94.748024,39.04924,40.624638,44.207916,28.141014,42.86123,48.197227,29.04867,59.385426,38.45144
191,192,-260.65405,144.34045,28.241863,45.212353,20.106028,17.714075,2.4441454,7.8011403,2.0994985,6.8859773,-3.2218819,5.1372523,-1.8342954,91.485115,36.08768,38.647503,22.08088,19.525208,15.170994,16.298292,12.464373,12.780745,11.6098385,11.215445,12.788686,9.924398,-531.60785,-58.128326,-98.23412,-32.647522,-77.05638,-62.089302,-65.61705,-49.60775,-76.90144,-43.092525,-67.10968,-42.436142,-58.909554,14.237513,259.2345,123.75995,138.49164,97.141235,81.74818,60.658432,53.826275,44.884132,68.7337,45.812077,77.74597,40.3773
192,193,-344.4093,133.01112,1.1633966,19.76646,-6.822142,-3.9319692,-6.0212374,1.9269416,-5.6341877,-2.6973467,-1.9922187,11.779205,-0.91915584,75.26093,30.645676,28.738035,21.031675,17.794743,11.705079,14.710362,11.841143,11.625112,9.333666,9.617954,12.117083,9.08373,-621.2052,-3.0806143,-78.98749,-42.472862,-74.91364,-43.05536,-50.354065,-43.571823,-53.725132,-36.913437,-39.185883,-21.203358,-30.57898,-144.63995,209.18022,72.88258,88.34735,33.550156,35.05542,29.00903,36.967056,24.973755,27.73053,34.843346,52.060577,29.480011
193,194,-177.69267,141.34422,-12.591471,30.370975,-27.421936,-8.173125,-10.177326,9.398866,-2.8578615,-9.781031,-6.745153,7.65448,-4.2458405,47.815228,20.373789,20.162163,14.68158,12.760561,9.922147,10.691928,8.738439,9.610923,8.782101,8.684553,8.221971,8.003796,-292.69757,32.85852,-79.35385,-12.399434,-78.58976,-50.294434,-48.51224,-25.92097,-36.481804,-35.537735,-34.358955,-24.653923,-39.004326,-18.268608,197.39046,61.3457,88.58675,7.76713,26.918644,25.430622,36.451927,39.032036,20.859474,33.327095,35.97213,30.282452
194,195,-396.13736,118.85776,-14.72456,14.621218,-16.43383,-16.847292,-14.922058,-16.347416,-11.943501,-10.746992,-11.169013,0.73965925,-10.443056,103.33743,47.576206,39.39901,25.491844,22.767408,17.68982,15.862565,13.285921,13.099052,11.031092,10.756852,11.272421,10.464134,-622.98663,-49.843826,-143.07295,-59.30401,-104.84789,-79.02348,-65.69287,-58.035606,-57.8117,-49.752785,-46.69458,-33.37566,-49.882515,-154.40611,214.33936,69.27531,101.46713,38.19908,31.425419,31.826904,23.470623,33.713646,36.859627,18.612316,41.578655,36.723267
195,196,-332.65985,112.001,30.428497,24.147156,9.030182,4.554687,-3.3865633,2.4514632,-1.0989784,-1.921494,-0.8354144,4.2846932,-4.3135023,101.46843,37.056923,31.834599,19.494232,18.333426,13.407405,18.163548,12.324469,12.131217,11.304314,10.560637,10.410583,10.95596,-496.7176,-102.10715,-90.44835,-49.80562,-61.713387,-45.001892,-68.94342,-45.93132,-55.625046,-45.205894,-47.84107,-31.303871,-54.491177,-27.293118,202.85031,96.89233,99.60829,54.433628,42.159195,34.092106,35.993244,34.385647,34.58743,35.644943,50.035557,30.084354
196,197,-284.04318,122.80327,-11.5767145,22.514078,3.0734932,-4.0578966,-9.01613,-13.692332,-1.936764,2.293752,-4.6690474,-1.0661206,-1.3413619,87.0798,36.416805,34.80951,24.610998,23.464563,14.607188,15.5746,20.408787,13.843803,12.90465,12.032364,11.767111,10.452193,-527.0804,-19.765068,-135.40204,-40.534473,-79.040695,-54.523758,-62.90097,-73.24806,-53.11075,-37.094223,-44.953907,-45.43292,-35.5797,-58.61152,218.40564,79.86261,113.5308,65.8887,38.872337,31.159222,43.372772,48.42734,45.08992,27.728498,43.553074,39.61119
197,198,-330.61453,121.57759,-6.714205,28.103268,-0.96370274,1.7889719,-0.32065797,-3.6308732,2.561719,-3.4552796,0.012935663,9.568404,-3.5277226,78.03197,36.211845,39.12516,24.777962,23.181622,18.430555,15.466127,15.1252,13.351674,11.340074,10.418139,10.460563,10.500574,-568.7435,-15.1823635,-120.62407,-48.20772,-86.66724,-56.583397,-48.24587,-53.49317,-52.75067,-36.985695,-33.797867,-21.394848,-37.612114,-157.59167,194.06801,81.09186,114.715744,62.69464,54.612762,47.507286,40.125626,50.665188,31.76505,33.89868,51.214382,26.502396
198,199,-172.502,137.15343,-22.472815,38.744488,1.5746572,-0.57817614,3.8747406,-7.6584935,-2.427851,6.649815,-2.2343302,12.079245,6.0926857,65.76707,28.725456,25.882477,15.063025,15.995627,15.242502,14.739429,13.06239,11.6465645,10.275916,13.00459,11.142463,8.388325,-356.3782,20.354137,-79.8348,-2.0939107,-51.332462,-45.53192,-32.332203,-56.598892,-35.779495,-23.630741,-48.524086,-20.27778,-20.251839,-23.6162,191.95847,68.63393,87.276474,38.286484,43.14771,39.27768,26.977865,32.67138,34.993103,38.069687,47.096245,29.13762
